year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,10,17,1625,0,1933,1,B6,N821JB,423,JFK,LAX,333,2475,16,25
2013,10,17,1652,-3,1942,-33,VX,N626VA,413,JFK,LAX,329,2475,16,52
2013,10,17,1658,-2,2018,0,DL,N718TW,95,JFK,LAX,329,2475,16,58
2013,10,17,1701,96,1957,77,AA,N324AA,133,JFK,LAX,320,2475,17,1
2013,10,17,1711,12,2014,15,UA,N36272,1665,EWR,LAX,333,2454,17,11
2013,10,17,1754,-5,2053,-9,UA,N595UA,535,JFK,LAX,332,2475,17,54
2013,10,17,1819,16,2123,6,UA,N78501,1600,EWR,LAX,331,2454,18,19
2013,10,17,1828,13,2201,23,DL,N188DN,17,JFK,LAX,328,2475,18,28
2013,10,17,1848,-2,2208,8,AA,N3FKAA,119,EWR,LAX,325,2454,18,48
2013,10,17,1858,3,2228,13,VX,N639VA,169,EWR,LAX,334,2454,18,58
2013,10,17,1913,3,2213,-2,AA,N329AA,21,JFK,LAX,319,2475,19,13
2013,10,17,1936,35,2250,35,UA,N39297,1526,EWR,LAX,325,2454,19,36
2013,10,17,1951,-9,2315,0,VX,N837VA,415,JFK,LAX,333,2475,19,51
2013,10,17,2044,40,2350,36,UA,N36469,1224,EWR,LAX,324,2454,20,44
2013,10,17,2055,1,4,5,B6,N708JB,523,JFK,LAX,333,2475,20,55
2013,10,17,2057,-3,6,-14,DL,N196DN,427,JFK,LAX,336,2475,20,57
2013,10,17,2112,55,2355,35,UA,N597UA,771,JFK,LAX,319,2475,21,12
2013,10,17,2144,4,36,-4,AA,N338AA,185,JFK,LAX,325,2475,21,44
2013,10,18,628,-2,925,3,UA,N510UA,797,JFK,LAX,332,2475,6,28
2013,10,18,657,-3,1018,3,DL,N154DL,420,JFK,LAX,336,2475,6,57
2013,10,18,659,-1,1025,10,VX,N624VA,399,JFK,LAX,342,2475,6,59
2013,10,18,659,-1,1004,1,B6,N635JB,23,JFK,LAX,342,2475,6,59
2013,10,18,702,10,1000,6,UA,N75425,1439,EWR,LAX,333,2454,7,2
2013,10,18,756,-4,1049,-11,AA,N327AA,33,JFK,LAX,325,2475,7,56
2013,10,18,824,-6,1124,2,UA,N596UA,443,JFK,LAX,329,2475,8,24
2013,10,18,851,-6,1136,-15,UA,N520UA,997,EWR,LAX,319,2454,8,51
2013,10,18,857,-3,1149,-21,DL,N707TW,120,JFK,LAX,324,2475,8,57
2013,10,18,904,-6,1215,-5,AA,N336AA,1,JFK,LAX,329,2475,9,4
2013,10,18,911,-4,1222,-8,VX,N836VA,161,EWR,LAX,340,2454,9,11
2013,10,18,920,0,1219,-16,VX,N622VA,407,JFK,LAX,331,2475,9,20
2013,10,18,928,-7,1229,-1,B6,N592JB,223,JFK,LAX,334,2475,9,28
2013,10,18,1006,6,1257,-9,UA,N77525,1735,EWR,LAX,335,2454,10,6
2013,10,18,1031,1,1326,1,AA,N329AA,19,JFK,LAX,333,2475,10,31
2013,10,18,1057,-3,1356,-12,UA,N37253,1479,EWR,LAX,337,2454,10,57
2013,10,18,1119,-6,1408,-17,UA,N554UA,398,JFK,LAX,332,2475,11,19
2013,10,18,1153,-7,1518,12,DL,N709TW,423,JFK,LAX,335,2475,11,53
2013,10,18,1156,-4,1451,-4,AA,N323AA,3,JFK,LAX,329,2475,11,56
2013,10,18,1157,-2,1451,-2,B6,N630JB,323,JFK,LAX,332,2475,11,57
2013,10,18,1252,-8,1545,-20,VX,N632VA,165,EWR,LAX,334,2454,12,52
2013,10,18,1257,-3,1610,0,VX,N634VA,411,JFK,LAX,347,2475,12,57
2013,10,18,1348,23,1643,20,UA,N33103,1054,EWR,LAX,331,2454,13,48
2013,10,18,1349,4,1648,-2,AA,N335AA,117,JFK,LAX,337,2475,13,49
2013,10,18,1443,-2,1749,-9,UA,N595UA,841,JFK,LAX,341,2475,14,43
2013,10,18,1447,22,1723,-8,UA,N33262,1493,EWR,LAX,324,2454,14,47
2013,10,18,1526,5,1819,0,UA,N12114,1600,EWR,LAX,331,2454,15,26
2013,10,18,1533,3,1915,22,DL,N1200K,424,JFK,LAX,352,2475,15,33
2013,10,18,1534,9,1856,16,AA,N332AA,133,JFK,LAX,327,2475,15,34
2013,10,18,1625,0,1943,11,B6,N708JB,423,JFK,LAX,344,2475,16,25
2013,10,18,1641,11,1946,6,AA,N338AA,181,JFK,LAX,333,2475,16,41
2013,10,18,1651,-4,2015,0,VX,N636VA,413,JFK,LAX,350,2475,16,51
2013,10,18,1659,-1,1958,-20,DL,N707TW,95,JFK,LAX,327,2475,16,59
2013,10,18,1705,6,1959,0,UA,N27733,1665,EWR,LAX,332,2454,17,5
2013,10,18,1753,-6,2044,-18,UA,N597UA,535,JFK,LAX,328,2475,17,53
2013,10,18,1811,8,2123,6,UA,N76504,1165,EWR,LAX,328,2454,18,11
2013,10,18,1817,2,2120,-18,DL,N176DN,17,JFK,LAX,329,2475,18,17
2013,10,18,1846,-4,2215,15,AA,N3HXAA,119,EWR,LAX,330,2454,18,46
2013,10,18,1847,-8,2207,-8,VX,N628VA,169,EWR,LAX,344,2454,18,47
2013,10,18,1906,-5,2211,-14,UA,N38473,1526,EWR,LAX,325,2454,19,6
2013,10,18,1921,11,2200,-15,AA,N320AA,21,JFK,LAX,325,2475,19,21
2013,10,18,2000,0,2308,-7,VX,N631VA,415,JFK,LAX,339,2475,20,0
2013,10,18,2013,-4,2256,-24,UA,N502UA,771,JFK,LAX,306,2475,20,13
2013,10,18,2019,-1,2339,9,UA,N39418,1224,EWR,LAX,337,2454,20,19
2013,10,18,2059,-1,28,8,DL,N154DL,427,JFK,LAX,340,2475,20,59
2013,10,18,2132,-8,36,-4,AA,N324AA,185,JFK,LAX,330,2475,21,32
2013,10,18,2208,74,113,74,B6,N526JB,523,JFK,LAX,345,2475,22,8
2013,10,19,625,-5,1635,,UA,N589UA,797,JFK,LAX,,2475,6,25
2013,10,19,653,-7,953,-10,B6,N556JB,23,JFK,LAX,339,2475,6,53
2013,10,19,656,-4,956,-19,VX,N637VA,399,JFK,LAX,340,2475,6,56
2013,10,19,656,-5,1024,11,DL,N713TW,420,JFK,LAX,340,2475,6,56
2013,10,19,757,-3,1056,-4,AA,N323AA,33,JFK,LAX,332,2475,7,57
2013,10,19,802,-2,1049,-20,UA,N846UA,785,EWR,LAX,322,2454,8,2
2013,10,19,823,-7,1153,23,UA,N510UA,443,JFK,LAX,333,2475,8,23
2013,10,19,858,-2,1152,-19,DL,N624AG,120,JFK,LAX,329,2475,8,58
2013,10,19,903,-7,1158,-22,AA,N328AA,1,JFK,LAX,333,2475,9,3
2013,10,19,907,-3,1223,19,UA,N516UA,997,EWR,LAX,315,2454,9,7
2013,10,19,909,-6,1205,-25,VX,N840VA,161,EWR,LAX,330,2454,9,9
2013,10,19,922,2,1226,-9,VX,N628VA,407,JFK,LAX,343,2475,9,22
2013,10,19,1021,-9,1300,-25,AA,N320AA,19,JFK,LAX,320,2475,10,21
2013,10,19,1103,3,1406,-4,UA,N18223,1479,EWR,LAX,333,2454,11,3
2013,10,19,1120,-5,1433,8,UA,N518UA,703,JFK,LAX,335,2475,11,20
2013,10,19,1154,-6,1504,-6,DL,N189DN,423,JFK,LAX,327,2475,11,54
2013,10,19,1155,-4,1431,-22,B6,N632JB,323,JFK,LAX,320,2475,11,55
2013,10,19,1205,5,1450,-5,AA,N336AA,3,JFK,LAX,325,2475,12,5
2013,10,19,1259,-1,1556,-9,VX,N623VA,165,EWR,LAX,328,2454,12,59
2013,10,19,1323,23,1621,11,VX,N622VA,411,JFK,LAX,327,2475,13,23
2013,10,19,1325,-1,1623,-1,UA,N18119,1199,EWR,LAX,327,2454,13,25
2013,10,19,1343,-2,1629,-21,AA,N339AA,117,JFK,LAX,327,2475,13,43
2013,10,19,1420,-5,1713,-14,UA,N76517,1493,EWR,LAX,331,2454,14,20
2013,10,19,1516,-9,1810,-30,AA,N338AA,133,JFK,LAX,324,2475,15,16
2013,10,19,1524,-6,1830,-13,UA,N596UA,841,JFK,LAX,329,2475,15,24
2013,10,19,1527,-3,1835,-18,DL,N195DN,424,JFK,LAX,329,2475,15,27
2013,10,19,1550,29,1833,14,UA,N17126,1600,EWR,LAX,321,2454,15,50
2013,10,19,1620,-5,1911,-21,B6,N708JB,423,JFK,LAX,331,2475,16,20
2013,10,19,1623,-7,1915,-25,AA,N324AA,181,JFK,LAX,329,2475,16,23
2013,10,19,1646,-4,1944,-16,UA,N37287,1554,EWR,LAX,332,2454,16,46
2013,10,19,1654,-1,2001,-14,VX,N835VA,413,JFK,LAX,342,2475,16,54
2013,10,19,1755,-4,2039,-23,UA,N502UA,535,JFK,LAX,316,2475,17,55
2013,10,19,1814,-1,2105,-31,DL,N194DN,17,JFK,LAX,330,2475,18,14
2013,10,19,1844,-6,2148,-12,AA,N3FKAA,119,EWR,LAX,324,2454,18,44
2013,10,19,1908,-2,2203,-12,AA,N332AA,21,JFK,LAX,326,2475,19,8
2013,10,19,1921,5,2214,-11,UA,N37263,1526,EWR,LAX,326,2454,19,21
2013,10,19,2054,0,2,3,B6,N834JB,523,JFK,LAX,334,2475,20,54
2013,10,19,2137,-3,33,-7,AA,N323AA,185,JFK,LAX,331,2475,21,37
2013,10,20,655,-5,1008,5,B6,N793JB,23,JFK,LAX,347,2475,6,55
2013,10,20,659,-1,1001,-14,DL,N189DN,420,JFK,LAX,337,2475,6,59
2013,10,20,700,0,1023,8,VX,N637VA,399,JFK,LAX,347,2475,7,0
2013,10,20,708,18,1014,26,UA,N37413,1439,EWR,LAX,329,2454,7,8
2013,10,20,724,-5,1033,12,UA,N555UA,443,JFK,LAX,347,2475,7,24
2013,10,20,747,-4,1050,5,UA,N511UA,785,EWR,LAX,325,2454,7,47
2013,10,20,755,-5,1053,-7,AA,N338AA,33,JFK,LAX,333,2475,7,55
2013,10,20,854,-5,1207,14,UA,N524UA,997,EWR,LAX,326,2454,8,54
2013,10,20,856,-4,1151,-20,DL,N706TW,120,JFK,LAX,327,2475,8,56
2013,10,20,911,1,1214,-6,AA,N335AA,1,JFK,LAX,333,2475,9,11
2013,10,20,926,6,1230,-5,VX,N630VA,407,JFK,LAX,343,2475,9,26
2013,10,20,942,7,1241,11,B6,N828JB,223,JFK,LAX,341,2475,9,42
2013,10,20,958,-8,1312,2,UA,N76265,1735,EWR,LAX,335,2454,9,58
2013,10,20,1026,-4,1326,1,AA,N332AA,19,JFK,LAX,325,2475,10,26
2013,10,20,1058,-2,1359,-5,UA,N833UA,273,EWR,LAX,331,2454,10,58
2013,10,20,1116,1,1425,10,UA,N560UA,703,JFK,LAX,334,2475,11,16
2013,10,20,1151,-9,1441,-14,AA,N320AA,3,JFK,LAX,324,2475,11,51
2013,10,20,1158,-2,1457,-9,DL,N723TW,423,JFK,LAX,334,2475,11,58
2013,10,20,1158,-2,1459,6,B6,N636JB,323,JFK,LAX,334,2475,11,58
2013,10,20,1256,-4,1557,-13,VX,N625VA,411,JFK,LAX,342,2475,12,56
2013,10,20,1301,1,1606,1,VX,N626VA,165,EWR,LAX,334,2454,13,1
2013,10,20,1328,2,1618,-6,UA,N14107,1054,EWR,LAX,327,2454,13,28
2013,10,20,1343,-2,1645,-5,AA,N329AA,117,JFK,LAX,330,2475,13,43
2013,10,20,1424,-1,1717,-15,UA,N842UA,527,EWR,LAX,326,2454,14,24
2013,10,20,1446,-1,1747,-13,UA,N512UA,841,JFK,LAX,327,2475,14,46
2013,10,20,1522,-3,1836,-4,AA,N328AA,133,JFK,LAX,327,2475,15,22
2013,10,20,1524,4,1821,3,UA,N19141,1600,EWR,LAX,330,2454,15,24
2013,10,20,1535,5,1900,7,DL,N196DN,424,JFK,LAX,338,2475,15,35
2013,10,20,1627,2,1922,-10,B6,N625JB,423,JFK,LAX,335,2475,16,27
2013,10,20,1629,-1,1918,-22,AA,N323AA,181,JFK,LAX,324,2475,16,29
2013,10,20,1655,0,2004,-11,VX,N629VA,413,JFK,LAX,344,2475,16,55
2013,10,20,1702,2,2013,-5,DL,N706TW,95,JFK,LAX,329,2475,17,2
2013,10,20,1712,6,2007,7,UA,N537UA,376,EWR,LAX,329,2454,17,12
2013,10,20,1801,1,2126,12,UA,N76528,1022,EWR,LAX,329,2454,18,1
2013,10,20,1802,3,2048,-4,UA,N518UA,535,JFK,LAX,319,2475,18,2
2013,10,20,1813,-2,2123,-15,DL,N194DN,17,JFK,LAX,332,2475,18,13
2013,10,20,1851,1,2200,0,AA,N3CDAA,119,EWR,LAX,327,2454,18,51
2013,10,20,1900,5,2151,-24,VX,N633VA,169,EWR,LAX,318,2454,19,0
2013,10,20,1908,0,2200,-11,UA,N563UA,506,EWR,LAX,316,2454,19,8
2013,10,20,1914,4,2147,-28,AA,N324AA,21,JFK,LAX,311,2475,19,14
2013,10,20,2009,9,2259,-16,VX,N623VA,415,JFK,LAX,325,2475,20,9
2013,10,20,2017,16,2311,-3,UA,N39416,1224,EWR,LAX,320,2454,20,17
2013,10,20,2041,16,2321,3,UA,N510UA,771,JFK,LAX,315,2475,20,41
2013,10,20,2051,-3,2359,0,B6,N763JB,523,JFK,LAX,332,2475,20,51
2013,10,20,2123,23,23,3,DL,N189DN,427,JFK,LAX,318,2475,21,23
2013,10,20,2136,-4,21,-19,AA,N338AA,185,JFK,LAX,318,2475,21,36
2013,10,21,625,-5,957,35,UA,N589UA,797,JFK,LAX,343,2475,6,25
2013,10,21,656,-4,944,-19,B6,N592JB,23,JFK,LAX,329,2475,6,56
2013,10,21,658,-2,959,-16,DL,N196DN,420,JFK,LAX,331,2475,6,58
2013,10,21,659,-1,1003,-12,VX,N631VA,399,JFK,LAX,337,2475,6,59
2013,10,21,708,16,958,4,UA,N75433,1439,EWR,LAX,331,2454,7,8
2013,10,21,740,-2,1031,-21,UA,N17229,1455,EWR,LAX,328,2454,7,40
2013,10,21,802,2,1050,-10,AA,N336AA,33,JFK,LAX,320,2475,8,2
2013,10,21,840,10,1125,3,UA,N555UA,443,JFK,LAX,312,2475,8,40
2013,10,21,857,0,1153,-5,UA,N38268,1600,EWR,LAX,323,2454,8,57
2013,10,21,857,-3,1147,-24,DL,N713TW,120,JFK,LAX,327,2475,8,57
2013,10,21,903,-7,1208,-12,AA,N324AA,1,JFK,LAX,324,2475,9,3
2013,10,21,917,2,1159,-31,VX,N855VA,161,EWR,LAX,320,2454,9,17
2013,10,21,919,-1,1210,-25,VX,N633VA,407,JFK,LAX,330,2475,9,19
2013,10,21,928,-7,1217,-13,B6,N524JB,223,JFK,LAX,332,2475,9,28
2013,10,21,1000,0,1256,-10,UA,N73259,1735,EWR,LAX,335,2454,10,0
2013,10,21,1029,-1,1332,7,AA,N327AA,19,JFK,LAX,327,2475,10,29
2013,10,21,1057,-3,1332,-36,UA,N77525,1479,EWR,LAX,317,2454,10,57
2013,10,21,1123,-2,1356,-29,UA,N554UA,398,JFK,LAX,311,2475,11,23
2013,10,21,1156,-4,1447,-8,AA,N335AA,3,JFK,LAX,328,2475,11,56
2013,10,21,1156,-4,1452,-1,B6,N510JB,323,JFK,LAX,334,2475,11,56
2013,10,21,1159,-1,1449,-17,DL,N713TW,423,JFK,LAX,328,2475,11,59
2013,10,21,1259,-1,1548,-17,VX,N642VA,165,EWR,LAX,326,2454,12,59
2013,10,21,1322,-3,1604,-19,UA,N58101,1054,EWR,LAX,326,2454,13,22
2013,10,21,1340,-5,1631,-19,AA,N332AA,117,JFK,LAX,327,2475,13,40
2013,10,21,1347,47,1652,42,VX,N630VA,411,JFK,LAX,335,2475,13,47
2013,10,21,1423,-2,1715,-16,UA,N37263,1493,EWR,LAX,333,2454,14,23
2013,10,21,1455,10,1743,-15,UA,N596UA,841,JFK,LAX,321,2475,14,55
2013,10,21,1525,4,1824,5,UA,N48127,1554,EWR,LAX,326,2454,15,25
2013,10,21,1531,6,1835,-5,AA,N320AA,133,JFK,LAX,328,2475,15,31
2013,10,21,1550,20,1850,-3,DL,N194DN,424,JFK,LAX,319,2475,15,50
2013,10,21,1623,-2,1923,-9,B6,N708JB,423,JFK,LAX,332,2475,16,23
2013,10,21,1626,-4,1918,-22,AA,N338AA,181,JFK,LAX,330,2475,16,26
2013,10,21,1651,-4,1952,-23,VX,N629VA,413,JFK,LAX,333,2475,16,51
2013,10,21,1659,0,1953,-6,UA,N73276,1665,EWR,LAX,328,2454,16,59
2013,10,21,1659,-1,1953,-25,DL,N722TW,95,JFK,LAX,327,2475,16,59
2013,10,21,1811,-4,2138,0,DL,N192DN,17,JFK,LAX,324,2475,18,11
2013,10,21,1812,13,2113,11,UA,N598UA,535,JFK,LAX,328,2475,18,12
2013,10,21,1835,32,2136,19,UA,N33289,1165,EWR,LAX,320,2454,18,35
2013,10,21,1850,0,2203,3,AA,N3GWAA,119,EWR,LAX,328,2454,18,50
2013,10,21,1852,-3,2202,-13,VX,N634VA,169,EWR,LAX,327,2454,18,52
2013,10,21,1900,-10,2137,-38,AA,N329AA,21,JFK,LAX,317,2475,19,0
2013,10,21,1956,-4,2310,-5,VX,N849VA,415,JFK,LAX,332,2475,19,56
2013,10,21,2002,-2,2249,-25,UA,N37422,1224,EWR,LAX,317,2454,20,2
2013,10,21,2002,61,2254,39,UA,N13248,1526,EWR,LAX,320,2454,20,2
2013,10,21,2014,-3,2322,2,UA,N595UA,771,JFK,LAX,330,2475,20,14
2013,10,21,2053,-1,9,10,B6,N639JB,523,JFK,LAX,331,2475,20,53
2013,10,21,2055,-5,24,4,DL,N196DN,427,JFK,LAX,337,2475,20,55
2013,10,21,2347,127,534,,AA,N327AA,185,JFK,LAX,,2475,23,47
2013,10,22,620,-10,919,-3,UA,N546UA,797,JFK,LAX,324,2475,6,20
2013,10,22,651,-9,933,-30,B6,N827JB,23,JFK,LAX,325,2475,6,51
2013,10,22,655,-5,1001,-14,DL,N194DN,420,JFK,LAX,332,2475,6,55
2013,10,22,657,-3,953,-22,VX,N632VA,399,JFK,LAX,330,2475,6,57
2013,10,22,703,11,1011,17,UA,N75435,1439,EWR,LAX,324,2454,7,3
2013,10,22,828,-2,1118,-4,UA,N512UA,443,JFK,LAX,322,2475,8,28
2013,10,22,858,-2,1158,-13,DL,N711ZX,120,JFK,LAX,333,2475,8,58
2013,10,22,905,-5,1205,-15,AA,N328AA,1,JFK,LAX,321,2475,9,5
2013,10,22,910,-5,1222,-8,VX,N835VA,161,EWR,LAX,326,2454,9,10
2013,10,22,914,-6,1211,-24,VX,N634VA,407,JFK,LAX,330,2475,9,14
2013,10,22,928,-7,1215,-15,B6,N804JB,223,JFK,LAX,321,2475,9,28
2013,10,22,947,50,1234,43,UA,N522UA,997,EWR,LAX,311,2454,9,47
2013,10,22,1001,1,1304,-2,UA,N76502,1735,EWR,LAX,330,2454,10,1
2013,10,22,1027,-3,1317,-8,AA,N329AA,19,JFK,LAX,325,2475,10,27
2013,10,22,1058,-2,1353,-15,UA,N73251,1479,EWR,LAX,334,2454,10,58
2013,10,22,1123,-2,1415,-10,UA,N560UA,703,JFK,LAX,326,2475,11,23
2013,10,22,1124,204,1403,183,AA,N324AA,33,JFK,LAX,321,2475,11,24
2013,10,22,1155,-5,1439,-14,B6,N535JB,323,JFK,LAX,328,2475,11,55
2013,10,22,1157,-3,1450,-16,DL,N723TW,423,JFK,LAX,334,2475,11,57
2013,10,22,1204,4,1452,-3,AA,N323AA,3,JFK,LAX,327,2475,12,4
2013,10,22,1256,-4,1539,-26,VX,N641VA,165,EWR,LAX,321,2454,12,56
2013,10,22,1256,-4,1601,-9,VX,N633VA,411,JFK,LAX,337,2475,12,56
2013,10,22,1321,-4,1610,-13,UA,N18119,1054,EWR,LAX,328,2454,13,21
2013,10,22,1427,2,1722,-9,UA,N17245,1493,EWR,LAX,336,2454,14,27
2013,10,22,1439,54,1744,54,AA,N5EHAA,117,JFK,LAX,328,2475,14,39
2013,10,22,1445,0,1750,-8,UA,N597UA,841,JFK,LAX,339,2475,14,45
2013,10,22,1524,3,1813,-6,UA,N17126,1554,EWR,LAX,330,2454,15,24
2013,10,22,1552,22,1853,0,DL,N192DN,424,JFK,LAX,329,2475,15,52
2013,10,22,1628,3,1948,16,B6,N636JB,423,JFK,LAX,338,2475,16,28
2013,10,22,1654,-1,2010,-5,VX,N630VA,413,JFK,LAX,343,2475,16,54
2013,10,22,1655,-5,2005,-13,DL,N711ZX,95,JFK,LAX,337,2475,16,55
2013,10,22,1702,97,1953,73,AA,N336AA,133,JFK,LAX,329,2475,17,2
2013,10,22,1705,35,2009,29,AA,N319AA,181,JFK,LAX,340,2475,17,5
2013,10,22,1800,1,2038,-24,UA,N595UA,535,JFK,LAX,325,2475,18,0
2013,10,22,1803,0,2103,-14,UA,N33203,1224,EWR,LAX,330,2454,18,3
2013,10,22,1816,1,2119,-19,DL,N154DL,17,JFK,LAX,334,2475,18,16
2013,10,22,1840,-10,2129,-31,AA,N3CDAA,119,EWR,LAX,323,2454,18,40
2013,10,22,1854,-1,2152,-23,VX,N642VA,169,EWR,LAX,336,2454,18,54
2013,10,22,1910,0,2213,-2,AA,N339AA,21,JFK,LAX,326,2475,19,10
2013,10,22,1914,-6,2204,-30,UA,N76526,1526,EWR,LAX,324,2454,19,14
2013,10,22,1959,-1,2251,-24,VX,N635VA,415,JFK,LAX,331,2475,19,59
2013,10,22,2017,0,2302,-18,UA,N589UA,771,JFK,LAX,325,2475,20,17
2013,10,22,2045,-9,2349,-10,B6,N768JB,523,JFK,LAX,333,2475,20,45
2013,10,22,2100,0,2356,-24,DL,N194DN,427,JFK,LAX,332,2475,21,0
2013,10,22,2134,-6,48,8,AA,N338AA,185,JFK,LAX,337,2475,21,34
2013,10,23,625,-5,910,-12,UA,N512UA,797,JFK,LAX,318,2475,6,25
2013,10,23,656,4,944,-10,UA,N68453,1439,EWR,LAX,321,2454,6,56
2013,10,23,659,-1,954,-21,DL,N1200K,420,JFK,LAX,329,2475,6,59
2013,10,23,709,9,1008,5,B6,N590JB,23,JFK,LAX,331,2475,7,9
2013,10,23,739,-3,1030,-16,UA,N561UA,307,EWR,LAX,325,2454,7,39
2013,10,23,756,-4,1052,-8,AA,N329AA,33,JFK,LAX,326,2475,7,56
2013,10,23,826,-4,1126,4,UA,N595UA,443,JFK,LAX,327,2475,8,26
2013,10,23,843,103,1136,81,VX,N626VA,399,JFK,LAX,332,2475,8,43
2013,10,23,851,-6,1156,5,UA,N553UA,997,EWR,LAX,317,2454,8,51
2013,10,23,858,-2,1205,-6,DL,N706TW,120,JFK,LAX,345,2475,8,58
2013,10,23,905,-5,1207,-13,AA,N335AA,1,JFK,LAX,330,2475,9,5
2013,10,23,911,-4,1218,-12,VX,N853VA,161,EWR,LAX,332,2454,9,11
2013,10,23,918,-2,1227,-8,VX,N642VA,407,JFK,LAX,341,2475,9,18
2013,10,23,930,-5,1227,-3,B6,N804JB,223,JFK,LAX,332,2475,9,30
2013,10,23,1022,-8,1306,-19,AA,N332AA,19,JFK,LAX,322,2475,10,22
2013,10,23,1058,-2,1353,-15,UA,N36280,1479,EWR,LAX,330,2454,10,58
2013,10,23,1119,-6,1401,-24,UA,N554UA,703,JFK,LAX,325,2475,11,19
2013,10,23,1152,-8,1440,-15,AA,N328AA,3,JFK,LAX,326,2475,11,52
2013,10,23,1156,-3,1448,-5,B6,N806JB,323,JFK,LAX,332,2475,11,56
2013,10,23,1159,-1,1451,-15,DL,N707TW,423,JFK,LAX,328,2475,11,59
2013,10,23,1254,-6,1606,-4,VX,N634VA,411,JFK,LAX,346,2475,12,54
2013,10,23,1259,-1,1556,-9,VX,N639VA,165,EWR,LAX,334,2454,12,59
2013,10,23,1319,-6,1557,-26,UA,N33103,1054,EWR,LAX,319,2454,13,19
2013,10,23,1341,-4,1630,-20,AA,N320AA,117,JFK,LAX,322,2475,13,41
2013,10,23,1422,-3,1720,-11,UA,N33209,1493,EWR,LAX,334,2454,14,22
2013,10,23,1446,1,1738,-20,UA,N502UA,841,JFK,LAX,322,2475,14,46
2013,10,23,1518,-3,1816,-3,UA,N33132,1554,EWR,LAX,326,2454,15,18
2013,10,23,1527,2,1834,-6,AA,N319AA,133,JFK,LAX,324,2475,15,27
2013,10,23,1529,-1,1853,0,DL,N189DN,424,JFK,LAX,328,2475,15,29
2013,10,23,1643,13,2000,20,AA,N338AA,181,JFK,LAX,338,2475,16,43
2013,10,23,1657,-2,1955,2,UA,N521UA,996,EWR,LAX,325,2454,16,57
2013,10,23,1658,-2,2324,,DL,N705TW,95,JFK,LAX,,2475,16,58
2013,10,23,1659,4,2014,-1,VX,N635VA,413,JFK,LAX,345,2475,16,59
2013,10,23,1722,57,2042,70,B6,N632JB,423,JFK,LAX,350,2475,17,22
2013,10,23,1757,-2,2105,3,UA,N597UA,535,JFK,LAX,349,2475,17,57
2013,10,23,1814,11,2125,8,UA,N11206,1455,EWR,LAX,330,2454,18,14
2013,10,23,1837,22,2135,-3,DL,N154DL,17,JFK,LAX,333,2475,18,37
2013,10,23,1843,-7,2151,-9,AA,N3GWAA,119,EWR,LAX,324,2454,18,43
2013,10,23,1851,-4,2208,-7,VX,N852VA,169,EWR,LAX,333,2454,18,51
2013,10,23,1857,-4,2209,-6,UA,N76503,1526,EWR,LAX,325,2454,18,57
2013,10,23,1917,7,2212,-3,AA,N323AA,21,JFK,LAX,323,2475,19,17
2013,10,23,1957,-3,2330,15,VX,N842VA,415,JFK,LAX,353,2475,19,57
2013,10,23,2038,21,2328,8,UA,N546UA,771,JFK,LAX,328,2475,20,38
2013,10,23,2050,-4,16,17,B6,N644JB,523,JFK,LAX,331,2475,20,50
2013,10,23,2058,-2,30,10,DL,N1200K,427,JFK,LAX,341,2475,20,58
2013,10,23,2130,-10,54,14,AA,N329AA,185,JFK,LAX,343,2475,21,30
2013,10,24,624,-6,931,9,UA,N502UA,797,JFK,LAX,332,2475,6,24
2013,10,24,645,-7,939,-15,UA,N78438,1439,EWR,LAX,331,2454,6,45
2013,10,24,658,-2,1017,2,VX,N628VA,399,JFK,LAX,345,2475,6,58
2013,10,24,658,-2,954,-9,B6,N608JB,23,JFK,LAX,330,2475,6,58
2013,10,24,703,3,1009,-6,DL,N195DN,420,JFK,LAX,329,2475,7,3
2013,10,24,738,-4,1025,-27,UA,N18243,1455,EWR,LAX,330,2454,7,38
2013,10,24,826,-4,1124,2,UA,N597UA,443,JFK,LAX,328,2475,8,26
2013,10,24,842,42,1123,23,AA,N332AA,33,JFK,LAX,322,2475,8,42
2013,10,24,850,-7,1150,-1,UA,N521UA,997,EWR,LAX,316,2454,8,50
2013,10,24,900,0,1151,-20,DL,N705TW,120,JFK,LAX,330,2475,9,0
2013,10,24,907,-3,1202,-18,AA,N335AA,1,JFK,LAX,330,2475,9,7
2013,10,24,912,-3,1226,-4,VX,N361VA,161,EWR,LAX,332,2454,9,12
2013,10,24,913,-7,1211,-24,VX,N852VA,407,JFK,LAX,329,2475,9,13
2013,10,24,953,18,1249,19,B6,N804JB,223,JFK,LAX,329,2475,9,53
2013,10,24,1003,3,1300,-6,UA,N79279,1735,EWR,LAX,329,2454,10,3
2013,10,24,1027,-3,1325,0,AA,N338AA,19,JFK,LAX,327,2475,10,27
2013,10,24,1057,-3,1345,-23,UA,N76505,1479,EWR,LAX,329,2454,10,57
2013,10,24,1128,3,1403,-22,UA,N555UA,703,JFK,LAX,316,2475,11,28
2013,10,24,1153,-7,1443,-12,AA,N339AA,3,JFK,LAX,325,2475,11,53
2013,10,24,1157,-3,1449,-4,B6,N827JB,323,JFK,LAX,334,2475,11,57
2013,10,24,1157,-3,1450,-16,DL,N702TW,423,JFK,LAX,332,2475,11,57
2013,10,24,1259,-1,1547,-18,VX,N622VA,165,EWR,LAX,327,2454,12,59
